Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2 
LINCOLN Navigator FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	FA	B8	Federal Tier 2 Bin 8	DFMXT05.44HY	standard SUV	2	14-Oct	14/20	16-Dec	3	No	535/556
LINCOLN Navigator Limo FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DFMXT05.45BR	special purpose	2	N/A	N/A	N/A	N/A	No	N/A
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DLTXV03.5JHB	small car	5	17	26	20	5	No	433
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DLTXV03.5JHB	small car	5	18	26	21	5	No	420
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DLTXV03.5JHB	small car	5	17	26	20	5	No	433
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DLTXV03.5JHB	small car	5	18	26	21	5	No	420
LOTUS Evora	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DLTXV03.5JHB	small car	5	19	28	22	5	No	402
LOTUS Evora	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DLTXV03.5JHB	small car	5	20	28	23	6	No	390
LOTUS Evora	3.5	6	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DLTXV03.5JHB	small car	5	19	28	22	5	No	402
LOTUS Evora	3.5	6	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DLTXV03.5JHB	small car	5	20	28	23	6	No	390
MASERATI Granturismo	4.7	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMAXV04.7LEV	small car	5	13	21	16	3	No	574
MASERATI Granturismo	4.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DMAXV04.7LEV	small car	5	13	21	16	3	No	574
MASERATI Granturismo Convertible	4.7	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMAXV04.7LEV	small car	5	13	20	15	3	No	574
MASERATI Granturismo Convertible	4.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DMAXV04.7LEV	small car	5	13	20	15	3	No	574
MASERATI Quattroporte	4.7	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMAXV04.7LEV	large car	5	12	18	14	2	No	628
MASERATI Quattroporte	4.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DMAXV04.7LEV	large car	5	12	18	14	2	No	628
MAZDA 2	1.5	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV01.55BA	small car	5	28	34	30	8	Yes	292
MAZDA 2	1.5	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV01.55BA	small car	6	28	34	30	8	Yes	292
MAZDA 2	1.5	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV01.55BA	small car	5	29	35	32	8	Yes	281
MAZDA 2	1.5	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV01.55BA	small car	6	29	35	32	8	Yes	281
MAZDA 3	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.05BA	small car	5	25	33	28	7	No	309
MAZDA 3	2	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.05BA	small car	6	25	33	28	7	Yes	309
MAZDA 3	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.05NN	midsize car	5	27	38	31	8	Yes	289
MAZDA 3	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.05NN	small car	5	27	39	31	8	Yes	288
MAZDA 3	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.05NN	midsize car	6	27	38	31	8	Yes	289
MAZDA 3	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.05NN	small car	6	27	39	31	8	Yes	288
MAZDA 3	2	4	Man-6	2WD	Gasoline	CA	PZEV	California PZEV	DTKXV02.0NC1	midsize car	9	27	38	31	8	Yes	289
MAZDA 3	2	4	Man-6	2WD	Gasoline	CA	PZEV	California PZEV	DTKXV02.0NC1	small car	9	27	39	31	8	Yes	288
MAZDA 3	2	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.05BA	small car	5	24	33	27	7	No	322
MAZDA 3	2	4	SemiAuto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.05BA	small car	6	24	33	27	7	Yes	322
MAZDA 3	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.05NN	midsize car	5	28	39	32	8	Yes	278
MAZDA 3	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.05NN	small car	5	28	40	33	8	Yes	273
MAZDA 3	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.05NN	midsize car	6	28	39	32	8	Yes	278
MAZDA 3	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.05NN	small car	6	28	40	33	8	Yes	273
MAZDA 3	2	4	SemiAuto-6	2WD	Gasoline	CA	PZEV	California PZEV	DTKXV02.0NC1	midsize car	9	28	39	32	8	Yes	278
MAZDA 3	2	4	SemiAuto-6	2WD	Gasoline	CA	PZEV	California PZEV	DTKXV02.0NC1	small car	9	28	40	33	8	Yes	273
MAZDA 3	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.55AB	small car	5	20	28	23	6	No	375
MAZDA 3	2.5	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DTKXV02.55AB	small car	5	20	28	23	6	No	375
MAZDA 3	2.5	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.55AB	small car	5	22	29	25	6	No	353
MAZDA 3	2.5	4	SemiAuto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	DTKXV02.55AB	small car	5	22	29	25	6	No	353
MAZDA 5	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.55BA	minivan	5	21	28	24	6	No	456
MAZDA 5	2.5	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.55BA	minivan	6	21	28	24	6	No	456
MAZDA 5	2.5	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.55BA	minivan	5	22	28	24	6	No	454
MAZDA 5	2.5	4	SemiAuto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.55BA	minivan	6	22	28	24	6	No	454
MAZDA 6	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.55AA	midsize car	5	21	30	24	6	No	364
MAZDA 6	2.5	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DTKXV02.55AA	midsize car	5	21	30	24	6	No	364
MAZDA 6	2.5	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.55AA	midsize car	5	21	30	25	6	No	361
MAZDA 6	2.5	4	SemiAuto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	DTKXV02.55AA	midsize car	5	21	30	25	6	No	361
MAZDA 6	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV03.75BA	midsize car	5	18	27	21	5	No	463
MAZDA 6	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV03.75BA	midsize car	6	18	27	21	5	No	463
MAZDA CX-5 2WD	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXT02.05NM	small SUV	5	26	35	29	8	Yes	302
MAZDA CX-5 2WD	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXT02.05NM	small SUV	6	26	35	29	8	Yes	302
MAZDA CX-5 2WD	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXT02.05NM	small SUV	5	26	32	29	8	Yes	307
MAZDA CX-5 2WD	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXT02.05NM	small SUV	6	26	32	29	8	Yes	307
MAZDA CX-5 4WD	2	4	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXT02.05NM	small SUV	5	25	31	28	7	No	320
MAZDA CX-5 4WD	2	4	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXT02.05NM	small SUV	6	25	31	28	7	Yes	320
MAZDA CX-9	3.7	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXT03.75BA	small SUV	5	16	22	18	4	No	481
MAZDA CX-9	3.7	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXT03.75BA	small SUV	6	16	22	18	4	No	481
MAZDA CX-9	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXT03.75BA	small SUV	5	17	24	19	4	No	457
MAZDA CX-9	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXT03.75BA	small SUV	6	17	24	19	4	No	457
MAZDA MX-5	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.05BB	small car	5	21	28	24	6	No	368
MAZDA MX-5	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.05BB	small car	5	22	28	25	6	No	356
MAZDA MX-5	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.05BB	small car	6	21	28	24	6	No	368
MAZDA MX-5	2	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.05BB	small car	6	22	28	25	6	No	356
MAZDA MX-5	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.05BB	small car	5	21	28	23	6	No	375
MAZDA MX-5	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.05BB	small car	6	21	28	23	6	No	375
MAZDA Mazdaspeed3	2.3	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DTKXV02.35BA	midsize car	5	18	25	21	5	No	428
MAZDA Mazdaspeed3	2.3	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DTKXV02.35BA	midsize car	6	18	25	21	5	No	428
MERCEDES-BENZ C 350 4Matic (Coupe)	3.5	6	Auto-7	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DMBXV03.5BN4	small car	6	19	27	22	5	No	398
MERCEDES-BENZ C250	1.8	4	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV01.8U2A	small car	5	22	31	25	6	No	353
MERCEDES-BENZ C250	1.8	4	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV01.8U2A	small car	5	22	31	25	6	No	352
MERCEDES-BENZ C250	1.8	4	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV01.8U2A	small car	6	22	31	25	6	No	353
MERCEDES-BENZ C250	1.8	4	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV01.8U2A	small car	6	22	31	25	6	No	352
MERCEDES-BENZ C300 4Matic	3.5	6	Auto-7	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DMBXV03.5U2B	small car	5	13/20	17/27	14/22	5	No	400/403
MERCEDES-BENZ C300 4Matic	3.5	6	Auto-7	4WD	Ethanol/Gas	CA	L2	California LEV-II LEV	DMBXV03.5U2B	small car	5	13/20	27/27	14/22	5	No	400/403
MERCEDES-BENZ C300 4Matic	3.5	6	Auto-7	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	DMBXJ03.5S2A	small car	6	19	28	22	5	No	398
MERCEDES-BENZ C300 4Matic	3.5	6	Auto-7	4WD	Gasoline	CA	PZEV	California PZEV	DMBXJ03.5S2A	small car	9	19	28	22	5	No	398
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DMBXJ03.5U2B	small car	5	15/20	21/29	17/23	6	No	361/382
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Ethanol/Gas	CA	L2	California LEV-II LEV	DMBXJ03.5U2B	small car	5	15/20	21/29	17/23	6	No	361/382
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	DMBXJ03.5S2A	small car	6	20	29	24	6	No	378
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Gasoline	CA	PZEV	California PZEV	DMBXJ03.5S2A	small car	9	20	29	24	6	No	378
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV03.5U2A	small car	5	20	29	23	6	No	382
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV03.5U2A	small car	5	20	29	23	6	No	383
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV03.5U2A	small car	6	20	29	23	6	No	382
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV03.5U2A	small car	6	20	29	23	6	No	383
MERCEDES-BENZ C63 AMG	6.2	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV06.2U2A	small car	5	13	19	15	3	No	578
MERCEDES-BENZ C63 AMG	6.2	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV06.2U2A	small car	5	13	19	15	3	No	578
MERCEDES-BENZ C63 AMG	6.2	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV06.2U2A	small car	6	13	19	15	3	No	578
MERCEDES-BENZ C63 AMG	6.2	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV06.2U2A	small car	6	13	19	15	3	No	578
MERCEDES-BENZ C63 AMG Black Series	6.2	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV06.2U2A	small car	5	13	19	15	3	No	576
MERCEDES-BENZ C63 AMG Black Series	6.2	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV06.2U2A	small car	6	13	19	15	3	No	576
MERCEDES-BENZ CL550 4Matic	4.7	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	small car	5	15	24	18	4	No	498
MERCEDES-BENZ CL550 4Matic	4.7	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	small car	6	15	24	18	4	No	498
MERCEDES-BENZ CL600	5.5	12	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV06.0U2A	small car	5	12	18	14	2	No	638
MERCEDES-BENZ CL600	5.5	12	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV06.0U2A	small car	6	12	18	14	2	No	638
MERCEDES-BENZ CL63 AMG	5.5	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	small car	5	15	22	18	4	No	506
MERCEDES-BENZ CL63 AMG	5.5	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	small car	6	15	22	18	4	No	506
MERCEDES-BENZ CL65 AMG	6	12	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV06.0U2A	small car	5	12	18	14	2	No	617
MERCEDES-BENZ CL65 AMG	6	12	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV06.0U2A	small car	6	12	18	14	2	No	617
MERCEDES-BENZ CLS550	4.7	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	small car	5	17	25	20	5	No	454
MERCEDES-BENZ CLS550	4.7	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	small car	6	17	25	20	5	No	454
MERCEDES-BENZ CLS550 4Matic	4.7	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	small car	5	16	25	19	4	No	458
MERCEDES-BENZ CLS550 4Matic	4.7	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	small car	6	16	25	19	4	No	458
MERCEDES-BENZ CLS63 AMG	5.5	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	small car	5	16	25	19	4	No	469
MERCEDES-BENZ CLS63 AMG	5.5	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	small car	6	16	25	19	4	No	469
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DMBXJ03.5U2B	small car	5	15/20	21/28	17/23	6	No	373/390
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DMBXJ03.5U2B	midsize car	5	14/20	23/30	17/23	6	No	361/382
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Ethanol/Gas	CA	L2	California LEV-II LEV	DMBXJ03.5U2B	small car	5	15/20	21/28	17/23	6	No	373/390
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Ethanol/Gas	CA	L2	California LEV-II LEV	DMBXJ03.5U2B	midsize car	5	14/20	23/30	17/23	6	No	361/382
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	DMBXJ03.5S2A	small car	6	19	29	23	6	No	392
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	DMBXJ03.5S2A	midsize car	6	19	29	23	6	No	391
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	CA	PZEV	California PZEV	DMBXJ03.5S2A	small car	9	19	29	23	6	No	392
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	CA	PZEV	California PZEV	DMBXJ03.5S2A	midsize car	9	19	29	23	6	No	391
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV03.5U2A	small car	5	20	28	23	6	No	390
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV03.5U2A	midsize car	5	20	30	23	6	No	382
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV03.5U2A	small car	6	20	28	23	6	No	390
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV03.5U2A	midsize car	6	20	30	23	6	No	382
MERCEDES-BENZ E350 4Matic	3.5	6	Auto-7	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DMBXJ03.5U2B	midsize car	5	14/19	21/29	16/22	5	No	378/398
MERCEDES-BENZ E350 4Matic	3.5	6	Auto-7	4WD	Ethanol/Gas	CA	L2	California LEV-II LEV	DMBXJ03.5U2B	midsize car	5	14/19	21/29	16/22	5	No	378/398
MERCEDES-BENZ E350 4Matic	3.5	6	Auto-7	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	DMBXJ03.5S2A	midsize car	6	19	28	22	5	No	400
MERCEDES-BENZ E350 4Matic	3.5	6	Auto-7	4WD	Gasoline	CA	PZEV	California PZEV	DMBXJ03.5S2A	midsize car	9	19	28	22	5	No	400
MERCEDES-BENZ E350 4Matic	3.5	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV03.5U2A	midsize car	5	19	29	22	5	No	398
MERCEDES-BENZ E350 4Matic	3.5	6	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV03.5U2A	midsize car	6	19	29	22	5	No	398
MERCEDES-BENZ E350 4Matic (coupe)	3.5	6	Auto-7	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DMBXV03.5U2B	small car	5	14/19	20/27	16/22	5	No	389/404
MERCEDES-BENZ E350 4Matic (coupe)	3.5	6	Auto-7	4WD	Ethanol/Gas	CA	L2	California LEV-II LEV	DMBXV03.5U2B	small car	5	14/19	20/27	16/22	5	No	389/404
MERCEDES-BENZ E350 4Matic (coupe)	3.5	6	Auto-7	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	DMBXJ03.5S2A	small car	6	19	29	22	5	No	398
MERCEDES-BENZ E350 4Matic (coupe)	3.5	6	Auto-7	4WD	Gasoline	CA	PZEV	California PZEV	DMBXJ03.5S2A	small car	9	19	29	22	5	No	398
MERCEDES-BENZ E350 4Matic (coupe)	3.5	6	Auto-7	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DMBXV03.5BN4	small car	6	19	27	22	5	No	404
MERCEDES-BENZ E350 4Matic Wagon	3.5	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV03.5U2A	station wagon	5	19	27	22	5	No	413
MERCEDES-BENZ E350 4Matic Wagon	3.5	6	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV03.5U2A	station wagon	6	19	27	22	5	No	413
MERCEDES-BENZ E350 Bluetec	3	6	Auto-7	2WD	Diesel	FA	B5	Federal Tier 2 Bin 5	DMBXV03.0U2B	midsize car	5	22	32	25	5	No	402
MERCEDES-BENZ E350 Bluetec	3	6	Auto-7	2WD	Diesel	CA	U2	California LEV-II ULEV	DMBXV03.0U2B	midsize car	6	22	32	25	5	No	402
MERCEDES-BENZ E350 Convertible	3.5	6	Auto-7	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DMBXJ03.5U2B	small car	5	13/19	19/28	16/22	5	No	403/398
MERCEDES-BENZ E350 Convertible	3.5	6	Auto-7	2WD	Ethanol/Gas	CA	L2	California LEV-II LEV	DMBXJ03.5U2B	small car	5	13/19	19/28	16/22	5	No	403/398
MERCEDES-BENZ E350 Convertible	3.5	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV03.5U2A	small car	5	19	28	22	5	No	398
MERCEDES-BENZ E350 Convertible	3.5	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV03.5U2A	small car	6	19	28	22	5	No	398
MERCEDES-BENZ E400 Hybrid	3.5	6	Auto-7	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	DMBXV03.5HY2	midsize car	6	24	30	26	7	Yes	336
MERCEDES-BENZ E400 Hybrid	3.5	6	Auto-7	2WD	Gasoline	CA	PZEV	California PZEV	DMBXV03.5HY2	midsize car	9	24	30	26	7	Yes	336
MERCEDES-BENZ E550	4.7	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	small car	5	17	27	21	5	No	431
MERCEDES-BENZ E550	4.7	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	small car	6	17	27	21	5	No	431
MERCEDES-BENZ E550 4Matic	4.7	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	midsize car	5	16	26	20	5	No	454
MERCEDES-BENZ E550 4Matic	4.7	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	midsize car	6	16	26	20	5	No	454
MERCEDES-BENZ E550 Convertible	4.7	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	small car	5	16	25	19	4	No	457
MERCEDES-BENZ E550 Convertible	4.7	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	small car	6	16	25	19	4	No	457
MERCEDES-BENZ E63 AMG	5.5	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	station wagon	5	15	23	18	4	No	488
MERCEDES-BENZ E63 AMG	5.5	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXV05.5U2A	midsize car	5	16	24	19	4	No	475
MERCEDES-BENZ E63 AMG	5.5	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	station wagon	6	15	23	18	4	No	488
MERCEDES-BENZ E63 AMG	5.5	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXV05.5U2A	midsize car	6	16	24	19	4	No	475
MERCEDES-BENZ G550	5.5	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXT05.5U2B	standard SUV	5	12	15	13	2	No	686
MERCEDES-BENZ G550	5.5	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXT05.5U2B	standard SUV	6	12	15	13	2	No	686
MERCEDES-BENZ G63 AMG	5.5	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXT05.5U2A	standard SUV	5	12	14	13	2	No	696
MERCEDES-BENZ G63 AMG	5.5	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXT05.5U2A	standard SUV	6	12	14	13	2	No	696
MERCEDES-BENZ GL350 Bluetec 4Matic	3	6	Auto-7	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	DMBXT03.0U2C	standard SUV	5	19	26	22	4	No	469
MERCEDES-BENZ GL450 4Matic	4.7	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXT05.5U2A	standard SUV	5	14	19	16	3	No	569
MERCEDES-BENZ GL450 4Matic	4.7	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXT05.5U2A	standard SUV	6	14	19	16	3	No	569
MERCEDES-BENZ GL550 4Matic	4.7	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXT05.5U2A	standard SUV	5	13	18	15	3	No	587
MERCEDES-BENZ GL550 4Matic	4.7	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXT05.5U2A	standard SUV	6	13	18	15	3	No	587
MERCEDES-BENZ GL63 AMG	5.5	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DMBXT05.5U2A	standard SUV	5	13	17	14	2	No	615
MERCEDES-BENZ GL63 AMG	5.5	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DMBXT05.5U2A	standard SUV	6	13	17	14	2	No	615
MERCEDES-BENZ GLK250 Bluetec 4Matic	2.1	4	Auto-7	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	DMBXT02.2U2A	small SUV	5	24	33	28	6	No	367
